'cl_Colectas_IdColectas','cl_Altitud','cl_Latitud','cl_Longitud','cl_Procedencia','cl_Municipio','cl_Distritos','cl_Nombre_region','cl_Nombre_estado','cl_Provincia_fisografica','cl_Area_Protegida','cl_Iluminacion','cl_Topografia','cl_Exposicion','cl_Suelo','cl_clima_Zona','cl_Ph','cl_Temperatura','cl_Textura','cl_Color','cl_Pedregosidad','cl_Abundancia_Zona','cl_Vegetacion_Zona'
3494,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3495,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3496,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3497,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3498,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3499,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3500,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3501,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3502,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3503,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3504,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3505,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3506,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3507,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3508,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3509,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3510,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3511,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3512,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3513,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3514,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3515,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3516,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3517,0,0.0,0.0,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3518,1560,16.983333333,-96.783333333,'Barrio Guadalupe, Domicilio Particular','Cuilapam de Guerrero','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3519,1560,16.983333333,-96.783333333,'Barrio Guadalupe, Domicilio Particular','Cuilapam de Guerrero','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3520,1560,16.983333333,-96.783333333,'Barrio Guadalupe, Domicilio Particular','Cuilapam de Guerrero','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3521,1560,16.983333333,-96.783333333,'Barrio Guadalupe, Domicilio Particular','Cuilapam de Guerrero','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3522,0,0.0,0.0,'A 200 mts de la comunidad, sobre la brecha a Matatlán, al lado derecho','San Juan Chicomezúchil','Ixtlán','Sierra Norte','Oaxaca',,,,,,,,,,,,,,
3523,0,0.0,0.0,'A 200 mts de la comunidad, sobre la brecha a Matatlán, al lado derecho','San Juan Chicomezúchil','Ixtlán','Sierra Norte','Oaxaca',,,,,,,,,,,,,,
3524,0,0.0,0.0,,'San Juan Chicomezúchil','Ixtlán','Sierra Norte','Oaxaca',,,,,,,,,,,,,,
3525,0,0.0,0.0,'A 200 mts de la comunidad, sobre la brecha a Matatlán, al lado derecho','San Juan Chicomezúchil','Ixtlán','Sierra Norte','Oaxaca',,,,,,,,,,,,,,
3526,0,0.0,0.0,,'San Juan Chicomezúchil','Ixtlán','Sierra Norte','Oaxaca',,,,,,,,,,,,,,
3527,0,0.0,0.0,,'San Bartolo Coyotepec','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3528,0,0.0,0.0,,'San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3529,0,0.0,0.0,,'San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3530,0,0.0,0.0,,'San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3531,0,0.0,0.0,,'San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3532,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3533,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3534,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3535,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3536,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3537,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3538,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3539,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3540,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3541,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3542,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3543,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3544,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3545,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3546,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3547,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3548,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3549,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3550,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3551,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3552,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3553,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3554,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3555,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3556,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3557,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3558,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3559,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3560,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3561,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3562,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3563,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3564,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3565,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3566,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3567,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3568,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3569,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3570,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3571,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3572,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3573,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3574,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3575,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3576,0,0.0,0.0,'Cueva Blanca, Unión Zapata','San Pablo Villa De Mitla','Tlacolula','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3577,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3578,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3579,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3580,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3581,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3582,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3583,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3584,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3585,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3586,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3587,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3588,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3589,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3590,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3591,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3592,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3593,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3594,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3595,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3596,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3597,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3598,20,16.333333333,-95.233333333,'Mina de Mármol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3599,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3600,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3601,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3602,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3603,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3604,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3605,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3606,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3607,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3608,1517,16.683333333,-96.833333333,'Km 1.8 camino a San Sebastían de las grutas','Ayoquezco de Aldama','Zimatlán','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3609,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3610,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3611,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3612,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3613,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3614,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3615,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3616,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3617,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3618,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3619,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3620,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3621,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3622,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3623,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3624,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3625,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3626,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3627,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3628,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3629,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3630,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3631,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3632,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3633,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3634,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3635,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3636,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3637,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3638,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3639,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3640,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3641,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3642,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3643,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3644,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3645,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3646,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3647,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3648,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3649,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3650,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3651,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3652,2080,17.5,-96.916666667,'El capulín','Santiago Nacaltepec','Cuicatlán','Cañada','Oaxaca',,,,,,,,,,,,,,
3653,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3654,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3655,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3656,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3657,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3658,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3659,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3660,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3661,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3662,1540,17.066666667,-96.916666667,'San francisco Tutla, Terreno particular','Santa Lucia del Camino','Centro','Valles Centrales','Oaxaca',,,,,,,,,,,,,,
3663,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3664,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3665,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3666,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3667,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3668,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3669,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3670,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
3672,20,16.333333333,-95.233333333,'Mina de Marmol','Santo Domingo Tehuantepec','Tehuantepec','Istmo','Oaxaca',,,,,,,,,,,,,,
